Date,Open,High,Low,Close,Volume,Adj Close
2005-06-27,2301.00,2358.80005,2301.00,2338.19995,1760900,145.50686
2005-06-24,2336.00,2345.00,2302.00,2312.448,2166600,143.90431
2005-06-23,2388.00,2388.00,2337.1521,2343.50391,1718800,145.83693
2005-06-22,2388.00,2413.00,2373.1521,2390.69604,3665500,148.77371
2005-06-21,2369.00,2401.00,2342.0481,2391.896,2712100,148.84838
2005-06-20,2232.30396,2390.00,2232.30396,2375.50391,2003600,147.82829
2005-06-17,2252.3999,2299.9519,2252.3999,2288.80005,1773400,142.43269
2005-06-16,2200.00,2296.00,2200.00,2280.1521,2367500,141.89452
2005-06-15,2235.00,2264.80005,2230.1521,2258.0481,1691300,140.51899
2005-06-14,2240.00,2255.00,2225.1521,2232.552,929100,138.93236
2005-06-13,2250.00,2250.00,2212.00,2221.1521,1330600,138.22294
2005-06-10,2249.00,2264.00,2205.00,2213.30396,2115100,137.73454
2005-06-09,2272.24805,2291.896,2226.35205,2236.49609,1840600,139.1778
2005-06-08,2182.35205,2309.00,2182.35205,2297.8479,2623500,142.99574
2005-06-07,2168.00,2244.00,2168.00,2235.35205,1056600,139.1066
2005-06-06,2182.35205,2257.00,2182.35205,2218.64795,1060900,138.0671
2005-06-03,2201.24805,2280.00,2189.00,2258.80005,2197900,140.56578
2005-06-02,2217.50391,2230.00,2195.00,2201.24805,1293100,136.9843
2005-06-01,2250.00,2260.00,2209.00,2221.50391,1353900,138.24483
2005-05-31,2228.64795,2258.00,2210.00,2250.69604,1822300,136.82549
2005-05-30,2225.00,2246.00,2190.00,2227.64795,2152800,135.42434
2005-05-27,2224.75195,2260.104,2220.104,2231.75195,2883200,135.67383
2005-05-26,2158.552,2220.00,2158.552,2201.448,3172800,133.83158
2005-05-25,2142.00,2200.00,2121.00,2173.0481,5248800,132.10508
2005-05-24,2155.00,2174.00,2135.448,2157.00,2011100,131.12948
2005-05-23,2145.00,2150.00,2126.00,2135.448,997400,129.81927
2005-05-20,2125.00,2150.00,2075.00,2142.448,3002600,130.24482
2005-05-19,2060.00,2110.00,2050.00,2098.49609,2368700,127.57287
2005-05-18,2102.00,2102.00,1991.00,2043.30396,3550500,124.21761
2005-05-17,2039.00,2110.00,2039.00,2064.3999,2261700,125.50008
2005-05-16,2035.00,2084.3999,2035.00,2077.00,2228500,126.26607
2005-05-13,2055.00,2055.00,2021.00,2031.64795,2278700,123.50901
2005-05-12,2009.00,2065.00,2009.00,2060.9519,2951500,125.29047
2005-05-11,2059.0481,2079.896,2025.00,2062.9519,2434200,125.41205
2005-05-10,2100.00,2115.00,2050.00,2060.75195,2517800,125.27831
2005-05-09,2060.00,2103.69604,2041.09595,2096.8479,1853700,127.47268
2005-05-06,2001.00,2030.00,1998.49597,2021.35205,1427500,122.88309
2005-05-05,1949.90405,2005.00,1949.90405,1996.75195,2859200,121.38759
2005-05-04,1909.00,1947.00,1902.00,1938.69604,1768400,117.85823
2005-05-03,1919.00,1925.00,1900.00,1902.00,1150700,115.62738
2005-05-02,1890.00,1927.00,1890.00,1914.69604,1307600,116.39921
2005-04-29,1920.00,1924.00,1876.09595,1887.35205,1859700,114.7369
2005-04-28,1905.00,1915.00,1890.15198,1904.80005,2644900,115.7976
2005-04-27,1917.69604,1934.00,1878.00,1919.84802,5271800,116.71241
2005-04-26,1900.00,1978.90405,1900.00,1958.95203,960100,119.08964
2005-04-25,1950.00,2019.00,1950.00,1988.09595,1176200,120.86137
2005-04-22,1955.00,2005.00,1955.00,1998.09595,2830700,121.4693
2005-04-21,1939.90405,1950.00,1909.00,1944.30396,2867500,118.19915
2005-04-20,1925.00,1958.00,1895.00,1947.75195,3587500,118.40876
2005-04-19,1885.00,1974.00,1885.00,1914.09595,3536600,116.36272
2005-04-18,1901.35205,1949.00,1900.00,1911.95203,5834800,116.23239
2005-04-15,2050.00,2050.00,1945.00,1956.59998,6013200,118.94665
2005-04-14,2102.30396,2102.30396,2102.30396,2102.30396,000,127.80436
2005-04-13,2137.00,2137.80005,2086.1521,2102.30396,2284900,127.80436
2005-04-12,2080.00,2130.00,2077.00,2117.9519,3000800,128.75564
2005-04-11,2060.00,2115.00,2060.00,2079.19995,1609600,126.39981
2005-04-08,2170.104,2190.00,2117.00,2126.6001,2205200,129.28139
2005-04-07,2240.00,2243.00,2175.00,2187.30396,1113600,132.97173
2005-04-06,2225.00,2239.6001,2211.00,2232.104,1434000,135.69524
2005-04-05,2100.00,2246.80005,2100.00,2220.30396,1024100,134.97788
2005-04-04,2249.00,2258.00,2219.00,2229.552,1796000,135.54009
2005-04-01,2249.00,2270.00,2221.104,2243.6001,1462600,136.39411
2005-03-31,2175.00,2294.49609,2172.104,2252.552,2367200,136.93832
2005-03-30,2160.00,2178.896,2143.00,2169.35205,1545200,131.88039
2005-03-29,2190.00,2190.00,2151.00,2166.69604,1258100,131.71892
2005-03-28,2160.35205,2215.00,2160.35205,2190.69604,1011700,133.17794
2005-03-25,2159.0481,2159.0481,2159.0481,2159.0481,000,131.25398
2005-03-24,2142.24805,2188.00,2142.24805,2159.0481,1160900,131.25398
2005-03-23,2211.3999,2223.9519,2151.50391,2162.00,1334400,131.43344
2005-03-22,2229.69604,2248.00,2212.1521,2222.64795,1390400,135.12038
2005-03-21,2202.104,2245.8479,2195.00,2236.35205,1875900,135.95349
2005-03-18,2181.00,2208.80005,2145.30396,2200.0481,2833100,133.74648
2005-03-17,2192.896,2203.896,2170.1521,2180.49609,1307000,132.55786
2005-03-16,2191.00,2223.69604,2171.00,2192.30396,2198800,133.27569
2005-03-15,2223.00,2232.00,2200.00,2204.9519,808100,134.04459
2005-03-14,2200.00,2242.00,2190.30396,2227.3999,1562100,135.40926
2005-03-11,2245.00,2247.69604,2205.0481,2214.552,1434600,134.62821
2005-03-10,2211.00,2245.00,2200.00,2232.104,3172700,135.69524
2005-03-09,2260.00,2272.00,2054.00,2250.8479,1754800,136.83473
2005-03-08,2252.8479,2284.00,2239.50391,2264.19995,1282200,137.64643
2005-03-07,2238.00,2261.896,2222.104,2252.8479,1324100,136.95631
2005-03-04,2229.00,2246.49609,2217.1521,2232.80005,1842400,135.73755
2005-03-03,2195.00,2230.00,2180.00,2218.0481,1709200,134.84074
2005-03-02,2182.00,2205.00,2151.00,2182.75195,1889900,132.695
2005-03-01,2230.00,2249.00,2176.00,2181.64795,1559700,132.62789
2005-02-28,2200.00,2247.00,2155.30396,2237.1521,2714700,136.00212
2005-02-25,2175.00,2185.00,2165.24805,2179.9519,1019300,132.52478
2005-02-24,2150.00,2175.00,2141.50391,2162.35205,7287700,131.45484
2005-02-23,2161.00,2164.00,2135.00,2141.9519,1034800,130.21466
2005-02-22,2137.50391,2182.00,2116.24805,2161.8479,1283600,131.42419
2005-02-21,2160.00,2163.00,2125.0481,2142.448,1185000,130.24482
2005-02-18,2152.00,2184.00,2152.00,2165.552,1120200,131.64937
2005-02-17,2175.00,2175.9519,2135.6001,2170.24805,3453000,131.93486
2005-02-16,2188.00,2203.00,2175.00,2183.75195,1963900,132.75579
2005-02-15,2173.00,2190.00,2146.104,2184.0481,2025700,132.7738
2005-02-14,2119.9519,2177.00,2119.9519,2168.8479,2316700,131.84974
2005-02-11,2056.24805,2105.896,2056.00,2103.30396,2562800,127.86516
2005-02-10,2048.69604,2049.00,2030.00,2044.00,1539400,124.25992
2005-02-09,2050.00,2060.104,2035.00,2043.59998,1155600,124.2356
2005-02-08,2048.00,2048.00,2024.35205,2041.09595,2946200,124.08338
2005-02-07,2100.00,2113.00,2018.49597,2029.30396,5534100,123.36651
2005-02-04,2103.24805,2118.00,2075.00,2080.69604,1550400,126.49077
2005-02-03,2052.00,2114.00,2052.00,2103.24805,1776700,127.86176
2005-02-02,2079.00,2105.00,2060.00,2066.552,2072900,125.63091
2005-02-01,2075.00,2093.00,2055.30396,2063.6001,5809400,125.45146
2005-01-31,2050.00,2096.00,2031.00,2067.24805,3421700,125.67323
2005-01-28,1960.00,2048.9519,1958.00,2039.19995,2693700,123.96811
2005-01-27,1935.00,1962.00,1923.00,1951.448,1422700,118.63345
2005-01-26,1911.90405,1911.90405,1911.90405,1911.90405,000,116.22947
2005-01-25,1912.00,1920.09595,1884.00,1911.90405,2560400,116.22947
2005-01-24,1960.00,1965.00,1891.09595,1903.59998,3094600,115.72465
2005-01-21,1961.00,1961.00,1961.00,1961.00,000,119.21414
2005-01-20,1958.00,1971.90405,1926.00,1961.00,2477600,119.21414
2005-01-19,1975.00,1990.00,1948.00,1956.19995,1935000,118.92233
2005-01-18,2006.35205,2023.00,1952.00,1963.19995,2423400,119.34788
2005-01-17,1990.00,2015.00,1936.00,1998.69604,3345500,121.50578
2005-01-14,1850.00,2005.00,1850.00,1976.00,3056400,120.12603
2005-01-13,1925.00,1988.00,1924.69604,1965.40002,4558700,119.48163
2005-01-12,2028.00,2028.00,1879.90405,1903.35205,12967600,115.70958
2005-01-11,2001.00,2021.00,1951.30396,1970.95203,4606100,119.81915
2005-01-10,2059.00,2080.00,1980.00,1994.15198,3568700,121.22953
2005-01-07,2040.00,2064.69604,1995.04797,2050.896,6196900,124.67914
2005-01-06,2055.00,2093.00,1994.00,2043.15198,3883700,124.20837
2005-01-05,2078.00,2078.00,2004.00,2051.8479,2721400,124.73701
2005-01-04,2120.00,2120.00,2082.24805,2088.35205,1567000,126.95619
2005-01-03,2099.00,2125.00,2095.50391,2117.35205,830500,128.71918
2004-12-31,2052.00,2094.00,2048.00,2089.00,1673300,126.99558
2004-12-30,2075.00,2094.896,2033.09595,2049.30396,2070100,124.58236
2004-12-29,2071.00,2108.00,2065.00,2074.35205,2185000,126.1051
2004-12-28,2055.00,2070.00,2047.00,2061.8479,1421200,125.34494
2004-12-27,2064.00,2078.9519,2051.104,2057.35205,880700,125.07162
2004-12-24,2075.00,2080.00,2036.00,2064.80005,2827000,125.52441
2004-12-23,2078.552,2100.00,2058.1521,2066.19995,1388100,125.60951
2004-12-22,2100.00,2119.6001,2058.19995,2083.19995,3757000,126.64298
2004-12-21,2130.00,2140.00,2110.19995,2115.896,1147300,128.63066
2004-12-20,2105.00,2120.00,2091.50391,2114.19995,850100,128.52755
2004-12-17,2119.00,2120.00,2079.896,2089.75195,1811900,127.0413
2004-12-16,2101.00,2129.50391,2084.0481,2118.8479,1230800,128.81011
2004-12-15,2060.00,2114.00,2059.00,2097.552,2587700,127.51548
2004-12-14,2049.896,2060.00,2041.30396,2051.19995,889100,124.69762
2004-12-13,2040.00,2050.00,2034.00,2038.15198,796400,123.9044
2004-12-10,2050.00,2060.00,2022.00,2029.84802,2006000,123.39959
2004-12-09,2039.00,2060.49609,2029.00,2041.09595,1711900,124.08338
2004-12-08,2041.00,2045.00,2018.00,2031.09595,1922800,123.47545
2004-12-07,2037.00,2062.49609,2033.00,2038.95203,2297500,123.95304
2004-12-06,2076.64795,2076.64795,2014.00,2029.90405,3940700,123.40299
2004-12-03,2088.80005,2088.80005,2045.00,2050.19995,3395800,124.63683
2004-12-02,2120.00,2135.00,2074.00,2081.896,3104300,126.56371
2004-12-01,2160.00,2160.00,2103.00,2108.00,2607100,128.15064
2004-11-30,2125.00,2167.00,2109.00,2148.35205,4209500,130.60374
2004-11-29,2038.40002,2098.00,2033.04797,2090.8479,1981500,127.10792
2004-11-26,2031.19995,2031.19995,2031.19995,2031.19995,000,123.48177
2004-11-25,2036.00,2049.64795,2022.00,2031.19995,1006700,123.48177
2004-11-24,2035.00,2039.95203,2020.09595,2023.24805,1457200,122.99836
2004-11-23,2030.04797,2044.00,2021.00,2030.75195,2719600,123.45454
2004-11-22,2048.00,2055.00,2008.00,2026.35205,1859500,123.18706
2004-11-19,2070.00,2076.00,2051.00,2055.1521,1018600,124.93788
2004-11-18,2081.00,2081.00,2058.00,2066.8479,1709300,125.6489
2004-11-17,2041.00,2076.80005,2037.09595,2072.80005,1789200,126.01075
2004-11-16,2037.69604,2054.69604,2028.00,2048.80005,2479100,124.55173
2004-11-15,2025.448,2025.448,2025.448,2025.448,000,123.1321
2004-11-12,2045.00,2048.00,2011.15198,2025.448,889100,123.1321
2004-11-11,2044.00,2045.00,2011.09595,2016.69604,2399800,122.60004
2004-11-10,2045.00,2049.896,2015.00,2039.64795,4389800,123.99535
2004-11-09,2020.00,2048.64795,2005.15198,2035.24805,5701400,123.72787
2004-11-08,1949.00,2070.00,1949.00,2018.04797,7091100,122.68223
2004-11-05,1998.00,2001.90405,1962.64795,1976.09595,2826700,120.13186
2004-11-04,1975.00,2005.00,1975.00,1988.24805,4675600,120.87062
2004-11-03,1938.00,1976.49597,1925.00,1961.64795,5023500,119.25353
2004-11-02,1940.00,1940.00,1907.04797,1910.04797,2872900,116.11664
2004-11-01,1908.00,1954.00,1895.00,1947.09595,3607200,118.36888
2004-10-29,1938.00,1950.00,1900.19995,1906.40002,4830700,115.89487
2004-10-28,1870.00,1958.00,1870.00,1948.24805,7118600,118.43892
2004-10-27,1862.00,1881.00,1833.00,1868.40002,2941400,113.58475
2004-10-26,1825.00,1870.00,1822.00,1862.64795,4701500,113.23507
2004-10-25,1794.00,1833.00,1794.00,1819.35205,5759500,110.603
2004-10-22,1777.69604,1777.69604,1777.69604,1777.69604,000,108.07063
2004-10-21,1765.04797,1784.35205,1754.04797,1777.69604,3395500,108.07063
2004-10-20,1768.09595,1794.90405,1752.552,1758.95203,4894400,106.93113
2004-10-19,1770.09595,1782.00,1746.49597,1766.69604,7092900,107.40191
2004-10-18,1783.00,1795.00,1755.00,1761.59998,3672100,107.09211
2004-10-15,1820.00,1839.00,1775.59998,1784.49597,3037500,106.05232
2004-10-14,1730.00,1827.80005,1719.80005,1815.69604,7999500,107.90653
2004-10-13,1712.24805,1712.24805,1712.24805,1712.24805,000,101.75863
2004-10-12,1725.00,1744.84802,1702.35205,1712.24805,7663800,101.75863
2004-10-11,1710.00,1717.00,1680.00,1685.24805,2819200,100.15403
2004-10-08,1708.80005,1729.00,1700.00,1707.80005,3456500,101.49429
2004-10-07,1682.00,1710.00,1680.00,1704.84802,3270900,101.31885
2004-10-06,1719.95203,1722.00,1679.00,1685.84802,4560600,100.18968
2004-10-05,1730.00,1740.00,1711.15198,1717.448,2622300,102.06766
2004-10-04,1725.00,1746.00,1722.00,1726.64795,3056100,102.61442
2004-10-01,1697.90405,1722.00,1695.00,1702.09595,3541100,101.15529
2004-09-30,1648.00,1702.00,1647.00,1695.19995,6034100,100.74547
2004-09-29,1620.00,1645.00,1610.90405,1639.69604,3995800,97.44688
2004-09-28,1626.00,1635.00,1608.09595,1611.40002,2867300,95.76525
2004-09-27,1615.00,1644.95203,1614.00,1638.90405,2617100,97.39981
2004-09-24,1630.00,1646.00,1607.24805,1613.50403,3896200,95.89029
2004-09-23,1652.40002,1656.04797,1626.00,1630.04797,8421200,96.8735
2004-09-22,1680.00,1680.00,1656.00,1663.80005,3650600,98.87938
2004-09-21,1660.00,1681.00,1650.00,1676.19995,5720900,99.6163
2004-09-20,1684.00,1684.00,1653.552,1657.552,3869100,98.50806
2004-09-17,1694.00,1696.00,1670.90405,1689.00,3006800,100.377
2004-09-16,1691.00,1702.80005,1686.00,1694.59998,3195800,100.70981
2004-09-15,1710.00,1712.00,1688.30396,1701.84802,3945800,101.14056
2004-09-14,1688.00,1703.50403,1675.00,1697.552,5502800,100.88525
2004-09-13,1652.49597,1687.24805,1650.00,1675.19995,3623200,99.55687
2004-09-10,1624.00,1659.00,1622.64795,1652.09595,2884200,98.1838
2004-09-09,1630.00,1639.00,1616.00,1621.95203,2680500,96.39235
2004-09-08,1622.00,1629.90405,1612.00,1624.448,2113700,96.54069
2004-09-07,1607.00,1620.00,1599.50403,1616.448,1395100,96.06525
2004-09-06,1601.69604,1615.00,1596.00,1607.15198,1406900,95.51279
2004-09-03,1607.24805,1611.90405,1592.49597,1606.69604,2038200,95.48569
2004-09-02,1582.00,1614.448,1582.00,1603.09595,4108600,95.27174
2004-09-01,1580.00,1598.40002,1575.00,1580.30396,1395300,93.91722
2004-08-31,1575.00,1589.90405,1564.00,1574.90405,1985600,93.5963
2004-08-30,1560.00,1580.00,1560.00,1575.35205,1632600,93.62293
2004-08-27,1550.00,1570.00,1541.00,1564.15198,2046500,92.95731
2004-08-26,1545.00,1557.00,1533.35205,1545.19995,3897300,91.83099
2004-08-25,1562.00,1564.69604,1515.00,1535.35205,3927000,91.24573
2004-08-24,1563.80005,1572.80005,1547.00,1556.00,2783500,92.47284
2004-08-23,1553.00,1580.90405,1550.00,1559.59998,3815300,92.68678
2004-08-20,1540.00,1553.40002,1525.552,1547.04797,3370800,91.94082
2004-08-19,1490.00,1540.00,1490.00,1537.19995,4506600,91.35555
2004-08-18,1490.00,1497.80005,1479.00,1487.50403,2867800,88.40213
2004-08-17,1495.00,1505.00,1475.00,1481.448,2508600,88.04222
2004-08-16,1485.00,1492.84802,1473.09595,1487.30396,2401900,88.39024
2004-08-13,1495.00,1506.00,1475.00,1480.00,3841600,87.95617
2004-08-12,1505.00,1512.90405,1488.00,1499.50403,3541500,89.11529
2004-08-11,1535.00,1544.00,1494.09595,1503.35205,4035100,89.34398
2004-08-10,1538.00,1540.00,1517.50403,1523.75195,2960300,90.55634
2004-08-09,1514.448,1541.90405,1497.09595,1535.04797,3345500,91.22766
2004-08-06,1550.00,1564.00,1511.59998,1526.30396,3982800,90.708
2004-08-05,1539.84802,1564.00,1539.00,1556.95203,2812000,92.52941
2004-08-04,1568.00,1579.00,1525.552,1549.69604,2870500,92.09819
2004-08-03,1560.00,1582.00,1556.00,1576.80005,3939900,93.70898
2004-08-02,1561.00,1567.00,1552.00,1556.448,3269700,92.49946
2004-07-30,1555.00,1565.00,1530.00,1553.75195,4239700,92.33923
2004-07-29,1510.00,1540.00,1508.00,1533.64795,3473900,91.14446
2004-07-28,1485.00,1513.40002,1477.24805,1507.95203,5636100,89.61735
2004-07-27,1460.00,1486.69604,1457.00,1478.84802,4219100,87.88771
2004-07-26,1460.00,1465.00,1429.80005,1458.75195,2047100,86.6934
2004-07-23,1451.00,1464.49597,1443.00,1454.75195,3255500,86.45568
2004-07-22,1452.00,1460.00,1430.19995,1442.00,2807300,85.69783
2004-07-21,1455.00,1460.00,1425.09595,1437.09595,3912900,85.40639
2004-07-20,1451.30396,1480.00,1443.00,1447.64795,3697400,86.03349
2004-07-19,1477.50403,1490.80005,1466.80005,1478.95203,4069000,87.89389
2004-07-16,1450.00,1485.00,1444.09595,1477.95203,6953300,87.83446
2004-07-15,1425.00,1449.00,1418.00,1443.24805,3766400,85.772
2004-07-14,1426.00,1444.00,1414.59998,1420.59998,3897400,84.42603
2004-07-13,1400.00,1433.00,1390.00,1402.448,5724200,83.34726
2004-07-12,1398.00,1400.00,1363.50403,1376.24805,3190600,81.79021
2004-07-09,1324.00,1390.00,1281.00,1382.59998,3132100,82.1677
2004-07-08,1385.00,1418.84802,1331.35205,1351.448,6511200,80.31634
2004-07-07,1410.00,1423.00,1384.00,1392.04797,4568800,82.72919
2004-07-06,1435.00,1436.00,1406.04797,1426.30396,3191800,84.76502
2004-07-05,1434.00,1445.00,1420.09595,1429.80005,2307100,84.97279
2004-07-02,1400.00,1431.00,1376.00,1425.24805,3824200,84.70227
2004-07-01,1370.19995,1417.64795,1359.50403,1409.448,4141100,83.76327
2004-06-30,5604.99219,5620.99219,5500.00,5522.91211,6658700,82.05645
2004-06-29,5624.99219,5656.99219,5560.51221,5587.39209,8497300,83.01446
2004-06-28,5549.88818,5620.00,5515.00781,5598.94385,4961600,83.18609
2004-06-25,5377.53613,5496.99219,5369.98389,5478.11182,4850000,81.39083
2004-06-24,5300.99219,5425.98389,5300.99219,5405.66406,4784500,80.31444
2004-06-23,5390.01611,5400.00,5297.98389,5325.05615,4997800,79.11681
2004-06-22,5350.01611,5395.00781,5288.00,5375.93604,4145100,79.87276
2004-06-21,5288.99219,5374.01611,5265.98389,5348.19189,3986700,79.46055
2004-06-18,5215.00781,5294.01611,5172.00,5264.896,4875500,78.22299
2004-06-17,5150.01611,5230.11182,5132.00,5204.00,2928900,77.31823
2004-06-16,5110.01611,5174.01611,5102.01611,5143.39209,3284600,76.41775
2004-06-15,5004.99219,5113.98389,5004.99219,5084.35205,3490600,75.54056
2004-06-14,5100.00,5124.99219,4982.01611,4996.19189,3522800,74.23072
2004-06-11,5275.00781,5298.84814,5080.99219,5108.25586,5450000,75.89571
2004-06-10,5235.74414,5284.99219,5190.56006,5270.56006,3199500,78.30714
2004-06-09,5209.98389,5244.44824,5184.99219,5222.3999,2721100,77.5916
2004-06-08,5240.00,5259.00781,5124.99219,5182.56006,5102000,76.99968
2004-06-07,5240.99219,5304.99219,5150.01611,5201.79199,4669000,77.28542
2004-06-04,5224.00,5247.00781,5152.99219,5218.78418,5175600,77.53788
2004-06-03,5380.00,5384.00,5202.11182,5231.55176,5259500,77.72757
2004-06-02,5288.99219,5384.99219,5260.00,5340.09619,3636600,79.34027
2004-06-01,5231.00781,5335.00781,5231.00781,5287.104,6557900,78.55294
2004-05-31,5000.00,5255.00781,4900.00,5208.896,6168100,77.39097
2004-05-28,5249.98389,5360.99219,5016.09619,5056.86377,7325400,75.13215
2004-05-27,5270.01611,5360.00,5241.98389,5302.49609,3098500,78.78163
2004-05-26,5296.99219,5335.00781,5251.00781,5288.09619,4293700,78.56768
2004-05-25,5348.99219,5399.00781,5171.00781,5359.04004,5815100,72.49014
2004-05-24,5000.00,5335.00781,4984.99219,5319.2002,8471500,71.95124
2004-05-21,4924.99219,4975.00781,4856.00,4904.16016,5254500,66.33712
2004-05-20,5049.98389,5064.00,4916.54395,4925.6001,4061200,66.62713
2004-05-19,5000.00,5024.00,4840.00,4981.53613,4515900,67.38376
2004-05-18,4600.00,4975.00781,4600.00,4886.75195,11639400,66.10164
2004-05-17,5055.55176,5055.55176,4200.00,4527.04004,6694500,61.23593
2004-05-14,5230.01611,5251.00781,5064.99219,5081.79199,6777100,68.73989
2004-05-13,5004.99219,5270.01611,4915.00781,5199.35986,5227100,70.3302
2004-05-12,5060.00,5134.01611,5040.28809,5090.33594,4214200,68.85546
2004-05-11,5100.00,5118.01611,5033.98389,5054.84814,6148900,68.37543
2004-05-10,5124.99219,5217.98389,5111.00781,5126.3999,2857200,69.34329
2004-05-07,5270.01611,5283.90381,5207.00781,5222.91211,2513000,70.64878
2004-05-06,5300.00,5335.00781,5284.99219,5299.90381,2745700,71.69023
2004-05-05,5240.00,5280.00,5212.00,5260.51221,4460800,71.15739
2004-05-04,5216.99219,5270.01611,5193.08789,5216.38379,3264100,70.56048
2004-05-03,5150.01611,5199.00781,5088.99219,5183.104,5193400,70.11031
2004-04-30,5044.00,5199.00781,5009.98389,5146.94385,7406500,69.62118
2004-04-29,5080.00,5162.68799,5016.00,5043.71191,7838000,68.22479
2004-04-28,5148.00,5170.04785,5080.00,5097.53613,4737200,68.95286
2004-04-27,5280.00,5300.00,5104.99219,5135.35986,5656800,69.46449
2004-04-26,5303.93604,5303.93604,5303.93604,5303.93604,000,71.74477
2004-04-23,5385.98389,5455.00781,5284.99219,5303.93604,7366800,71.74477
2004-04-22,5430.01611,5440.00,5371.00781,5384.64014,3121800,72.83643
2004-04-21,5382.01611,5444.00,5350.01611,5424.64014,3670000,73.3775
2004-04-20,5390.01611,5430.01611,5362.20801,5380.19189,3864900,72.77626
2004-04-19,5412.00,5412.00,5319.00781,5359.26416,3568700,72.49318
2004-04-16,5360.00,5468.99219,5360.00,5392.25586,7504100,72.93944
2004-04-15,5583.00781,5600.00,5300.00,5334.68799,16880800,72.16074
2004-04-14,5490.20801,5490.20801,5490.20801,5490.20801,000,74.26441
2004-04-13,6000.00,6000.00,5353.98389,5490.20801,17510400,74.26441
2004-04-12,5344.99219,5358.84814,5095.00781,5139.83984,7001500,69.52509
2004-04-09,5312.7041,5312.7041,5312.7041,5312.7041,000,71.86337
2004-04-08,5324.99219,5399.00781,5299.00781,5312.7041,5465600,71.86337
2004-04-07,5360.00,5380.00,5270.68799,5326.33594,5140800,72.04777
2004-04-06,5400.00,5580.00,5245.08789,5312.16016,15442800,71.85601
2004-04-05,5023.00781,5244.99219,5020.00,5172.19189,7266600,69.9627
2004-04-02,5137.79199,5150.01611,4960.00,4999.83984,9133600,67.63135
2004-04-01,4960.00,5134.49609,4960.00,5107.104,5366400,69.08228
2004-03-31,5040.00,5049.98389,4878.01611,4938.14404,8338600,66.79681
2004-03-30,5240.00,5275.00781,5011.13623,5037.88818,6019600,68.14602
2004-03-29,5289.98389,5308.99219,5156.00,5216.38379,5537200,70.56048
2004-03-26,5280.00,5335.00781,5224.99219,5300.00,7768800,71.69153
2004-03-25,5044.7041,5220.00,5031.00781,5166.11182,6259300,69.88046
2004-03-24,5180.00,5180.00,4995.2002,5044.7041,6822500,68.23822
2004-03-23,5040.00,5230.01611,5016.35205,5157.50391,6523800,69.76402
2004-03-22,5220.00,5220.00,5027.104,5081.6001,4743200,68.7373
2004-03-19,4919.00781,5228.60791,4919.00781,5186.75195,11366700,70.15965
2004-03-18,5036.00,5088.7041,4916.00,4924.896,7070600,66.61761
2004-03-17,4975.00781,5115.00781,4968.99219,5032.7041,8903200,68.07589
2004-03-16,4902.01611,4980.00,4836.19189,4949.21582,7322600,66.94657
2004-03-15,5124.99219,5164.99219,4900.00,4925.79199,8182800,66.62973
2004-03-12,4849.98389,5143.80811,4777.21582,5059.80811,14148100,68.44252
2004-03-11,4849.98389,4919.90381,4809.98389,4853.85596,7916800,65.65667
2004-03-10,4900.00,4953.98389,4851.00781,4888.00,8230900,66.11853
2004-03-09,5075.00781,5075.00781,4870.56006,4970.3042,11443600,67.23183
2004-03-08,5248.00,5249.98389,5100.16016,5108.16016,6739000,69.09657
2004-03-05,5310.01611,5324.99219,5225.15186,5241.53613,5271900,70.9007
2004-03-04,5200.00,5372.7998,5168.00,5296.99219,14209500,71.65084
2004-03-03,5304.99219,5315.00781,5144.99219,5186.91211,9215100,70.16182
2004-03-02,5322.20801,5322.20801,5322.20801,5322.20801,000,71.99193
2004-03-01,5097.98389,5340.00,5089.98389,5322.20801,7991500,71.99193
2004-02-27,4900.00,5097.98389,4855.00781,5071.90381,8603700,68.60614
2004-02-26,4980.99219,5049.98389,4830.14404,4857.15186,7224300,65.70125
2004-02-25,5049.98389,5064.99219,4932.19189,4957.79199,5910300,67.06258
2004-02-24,5070.01611,5111.00781,4924.99219,5040.35205,9283000,68.17935
2004-02-23,5100.00,5164.99219,5060.99219,5080.95996,7508800,68.72864
2004-02-20,5121.98389,5240.00,5011.00781,5086.01611,11993600,68.79703
2004-02-19,5360.99219,5360.99219,5080.16016,5095.74414,7939300,68.92862
2004-02-18,5444.99219,5464.99219,5320.16016,5340.73584,4881700,72.24255
2004-02-17,5360.00,5420.896,5344.99219,5401.15186,3794200,73.05978
2004-02-16,5398.01611,5437.79199,5340.99219,5350.3999,4994000,72.37327
2004-02-13,5360.00,5428.99219,5331.00781,5377.4082,6913300,72.7386
2004-02-12,5520.00,5524.00,5315.00781,5354.04785,14962200,72.42262
2004-02-11,5550.01611,5588.00,5440.99219,5469.4082,4817500,73.98306
2004-02-10,5710.11182,5710.11182,5489.98389,5506.78418,6364100,74.48864
2004-02-09,5575.00781,5713.98389,5575.00781,5655.64795,6648900,76.50227
2004-02-06,5430.01611,5600.00,5400.00,5575.74414,7589400,75.42144
2004-02-05,5344.99219,5548.00,5300.99219,5461.95215,11041600,73.88221
2004-02-04,5200.00,5424.00,5200.00,5369.34424,4146000,72.62953
2004-02-03,5228.38379,5262.01611,5142.11182,5213.53613,6763600,70.52196
2004-02-02,5195.13623,5195.13623,5195.13623,5195.13623,000,70.27307
2004-01-30,5299.80811,5344.99219,5151.00781,5195.13623,4663200,70.27307
